date,commodity,classification,county,market,volume_supplied_tonnes,wholesale_price_ksh,retail_price_ksh
2023-05-28,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-05-27,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-05-26,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-05-26,Camel meat,-,Mandera,Takaba Livestock Market,0.3,47.22,500.0
2023-05-25,Camel meat,-,Mandera,Takaba Livestock Market,0.23,51.315,500.0
2023-05-24,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-05-23,Camel meat,-,Mandera,Takaba Livestock Market,0.2,40.0,500.0
2023-05-23,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-05-22,Camel meat,-,Mandera,Takaba Livestock Market,0.2,42.22,500.0
2023-05-19,Camel meat,-,Mandera,Elwak Livestock Market,0.12,400.0,500.0
2023-05-18,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-05-17,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-05-16,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-05-15,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-05-15,Camel meat,-,Mandera,Takaba Livestock Market,0.25,51.2,500.0
2023-05-12,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-05-12,Camel meat,-,Mandera,Takaba Livestock Market,0.12,65.0,500.0
2023-05-10,Camel meat,-,Mandera,Takaba Livestock Market,0.17,71.25,500.0
2023-05-08,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-05-08,Camel meat,-,Mandera,Takaba Livestock Market,0.16,62.5,500.0
2023-05-05,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-05-04,Camel meat,-,Mandera,Takaba Livestock Market,0.3,108.33500000000001,500.0
2023-05-04,Camel meat,-,Mandera,Elwak Livestock Market,0.12,400.0,500.0
2023-05-03,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-05-02,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-05-02,Camel meat,-,Mandera,Takaba Livestock Market,0.15,55.0,500.0
2023-05-01,Camel meat,-,Mandera,Elwak Livestock Market,0.15,400.0,500.0
2023-04-29,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-04-27,Camel meat,-,Mandera,Takaba Livestock Market,0.12,55.555,500.0
2023-04-25,Camel meat,-,Mandera,Takaba Livestock Market,0.18,47.5,500.0
2023-04-24,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-04-24,Camel meat,-,Mandera,Takaba Livestock Market,0.18,47.5,500.0
2023-04-19,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-04-18,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-04-18,Camel meat,-,Mandera,Takaba Livestock Market,0.16,58.335,500.0
2023-04-16,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-04-14,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-04-14,Camel meat,-,Mandera,Takaba Livestock Market,0.2,31.5,500.0
2023-04-11,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-04-10,Camel meat,-,Mandera,Elwak Livestock Market,0.1,450.0,500.0
2023-04-07,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-04-06,Camel meat,-,Mandera,Takaba Livestock Market,0.14,50.0,500.0
2023-04-05,Camel meat,-,Mandera,Takaba Livestock Market,0.15,45.0,500.0
2023-04-04,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-04-03,Camel meat,-,Mandera,Elwak Livestock Market,0.12,400.0,500.0
2023-04-03,Camel meat,-,Mandera,Takaba Market,0.2,60.0,500.0
2023-04-02,Camel meat,-,Mandera,Elwak Livestock Market,0.08,400.0,500.0
2023-03-30,Camel meat,-,Mandera,Takaba Market,0.08,51.075,500.0
2023-03-29,Camel meat,-,Mandera,Takaba Market,0.13,101.075,500.0
2023-03-28,Camel meat,-,Mandera,Takaba Market,0.18,101.075,500.0
2023-03-27,Camel meat,-,Mandera,Takaba Market,0.15,100.0,500.0
2023-03-24,Camel meat,-,Mandera,Elwak Livestock Market,0.08,400.0,500.0
2023-03-23,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-03-23,Camel meat,-,Mandera,Takaba Market,0.13,70.0,500.0
2023-03-21,Camel meat,-,Mandera,Takaba Market,0.2,40.0,500.0
2023-03-20,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-03-19,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-03-17,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-03-17,Camel meat,-,Mandera,Takaba Market,0.15,39.0,500.0
2023-03-16,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-03-16,Camel meat,-,Mandera,Takaba Market,0.13,47.22,500.0
2023-03-15,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-03-15,Camel meat,-,Mandera,Takaba Market,0.09,70.0,500.0
2023-03-13,Camel meat,-,Mandera,Takaba Market,0.12,45.0,500.0
2023-03-13,Camel meat,-,Laikipia,Nanyuki Livestock Market,2.7,500.0,500.0
2023-03-11,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-03-09,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-03-09,Camel meat,-,Mandera,Takaba Livestock Market,0.13,60.0,500.0
2023-03-08,Camel meat,-,Mandera,Takaba Livestock Market,0.1,35.0,500.0
2023-03-08,Camel meat,-,Mandera,Elwak Livestock Market,0.12,400.0,500.0
2023-03-07,Camel meat,-,Mandera,Elwak Livestock Market,0.12,400.0,500.0
2023-03-06,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-03-06,Camel meat,-,Mandera,Takaba Market,0.1,42.5,500.0
2023-03-04,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-03-03,Camel meat,-,Mandera,Elwak Livestock Market,0.12,400.0,500.0
2023-03-03,Camel meat,-,Mandera,Takaba Livestock Market,0.25,40.0,500.0
2023-03-02,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-03-02,Camel meat,-,Mandera,Takaba Livestock Market,0.18,57.5,500.0
2023-03-01,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-03-01,Camel meat,-,Mandera,Takaba Livestock Market,0.25,115.0,500.0
2023-02-28,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-02-28,Camel meat,-,Mandera,Takaba Livestock Market,0.2,55.555,500.0
2023-02-27,Camel meat,-,Mandera,Takaba Livestock Market,0.09,51.2,500.0
2023-02-26,Camel meat,-,Mandera,Elwak Livestock Market,0.1,450.0,500.0
2023-02-25,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-02-24,Camel meat,-,Mandera,Elwak Livestock Market,0.1,120.0,500.0
2023-02-24,Camel meat,-,Mandera,Takaba Livestock Market,0.13,50.0,500.0
2023-02-23,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-02-23,Camel meat,-,Mandera,Takaba Livestock Market,0.18,45.0,500.0
2023-02-22,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-02-22,Camel meat,-,Mandera,Takaba Livestock Market,0.08,60.0,500.0
2023-02-21,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-02-21,Camel meat,-,Laikipia,Nanyuki Livestock Market,3.0,500.0,500.0
2023-02-21,Camel meat,-,Mandera,Takaba Livestock Market,0.2,55.0,500.0
2023-02-20,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-02-20,Camel meat,-,Mandera,Takaba Livestock Market,0.1,53.055,500.0
2023-02-19,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-02-17,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-02-17,Camel meat,-,Mandera,Takaba Livestock Market,0.14,47.5,500.0
2023-02-16,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-02-16,Camel meat,-,Mandera,Takaba Livestock Market,0.08,43.89,500.0
2023-02-15,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-02-15,Camel meat,-,Mandera,Takaba Livestock Market,0.1,47.5,500.0
2023-02-14,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-02-14,Camel meat,-,Mandera,Takaba Livestock Market,0.13,41.2,500.0
2023-02-13,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-02-13,Camel meat,-,Laikipia,Nanyuki Livestock Market,3.6,500.0,500.0
2023-02-13,Camel meat,-,Mandera,Takaba Livestock Market,0.16,42.22,500.0
2023-02-10,Camel meat,-,Mandera,Takaba Livestock Market,0.13,45.0,500.0
2023-02-09,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-02-08,Camel meat,-,Mandera,Takaba Livestock Market,0.113,45.0,500.0
2023-02-07,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-02-07,Camel meat,-,Mandera,Takaba Livestock Market,0.18,45.0,500.0
2023-02-06,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-02-06,Camel meat,-,Mandera,Takaba Livestock Market,0.153,47.5,500.0
2023-02-03,Camel meat,-,Laikipia,Nanyuki Livestock Market,3.0,500.0,500.0
2023-02-03,Camel meat,-,Mandera,Takaba Livestock Market,0.12,57.78,500.0
2023-02-02,Camel meat,-,Mandera,Takaba Livestock Market,0.15,62.78,500.0
2023-02-01,Camel meat,-,Mandera,Takaba Livestock Market,0.095,52.5,500.0
2023-02-01,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-01-31,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-01-30,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-01-30,Camel meat,-,Mandera,Takaba Livestock Market,0.13,58.75,500.0
2023-01-28,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-01-27,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-01-26,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-01-25,Camel meat,-,Mandera,Elwak Livestock Market,0.12,450.0,500.0
2023-01-24,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-01-24,Camel meat,-,Mandera,Takaba Livestock Market,0.12,44.72,500.0
2023-01-23,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-01-23,Camel meat,-,Laikipia,Nanyuki Livestock Market,2.7,500.0,500.0
2023-01-23,Camel meat,-,Mandera,Takaba Livestock Market,0.12,51.2,500.0
2023-01-22,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-01-20,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-01-20,Camel meat,-,Mandera,Takaba Livestock Market,0.05,67.78,500.0
2023-01-20,Camel meat,-,Mandera,Takaba Livestock Market,0.112,52.78,500.0
2023-01-19,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-01-19,Camel meat,-,Mandera,Takaba Livestock Market,0.05,45.0,500.0
2023-01-18,Camel meat,-,Mandera,Elwak Livestock Market,0.12,400.0,500.0
2023-01-18,Camel meat,-,Mandera,Takaba Livestock Market,0.12,52.5,500.0
2023-01-17,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-01-16,Camel meat,-,Mandera,Elwak Livestock Market,0.12,400.0,500.0
2023-01-16,Camel meat,-,Mandera,Takaba Livestock Market,0.1,41.2,500.0
2023-01-13,Camel meat,-,Mandera,Elwak Livestock Market,0.1,450.0,500.0
2023-01-12,Camel meat,-,Mandera,Elwak Livestock Market,0.12,450.0,500.0
2023-01-12,Camel meat,-,Mandera,Takaba Livestock Market,0.2,80.5,500.0
2023-01-11,Camel meat,-,Mandera,Takaba Livestock Market,0.13,33.0,500.0
2023-01-11,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-01-10,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-01-09,Camel meat,-,Mandera,Elwak Livestock Market,0.12,450.0,500.0
2023-01-09,Camel meat,-,Mandera,Takaba Livestock Market,0.15,100.0,500.0
2023-01-06,Camel meat,-,Mandera,Takaba Livestock Market,0.15,80.0,500.0
2023-01-05,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2023-01-03,Camel meat,-,Mandera,Takaba Livestock Market,0.15,46.665,500.0
2023-01-02,Camel meat,-,Mandera,Elwak Livestock Market,0.1,450.0,500.0
2022-12-30,Camel meat,-,Mandera,Takaba Livestock Market,0.15,45.0,500.0
2022-12-29,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2022-12-27,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2022-12-26,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2022-12-24,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2022-12-22,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2022-12-22,Camel meat,-,Mandera,Takaba Livestock Market,0.35,49.0,500.0
2022-12-20,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2022-12-19,Camel meat,-,Mandera,Elwak Livestock Market,0.12,400.0,500.0
2022-12-16,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2022-12-14,Camel meat,-,Mandera,Takaba Livestock Market,0.6,50.0,500.0
2022-12-11,Camel meat,-,Mandera,Elwak Livestock Market,0.1,45.0,500.0
2022-12-08,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2022-12-08,Camel meat,-,Mandera,Takaba Livestock Market,0.115,65.0,500.0
2022-12-06,Camel meat,-,Mandera,Takaba Livestock Market,0.15,60.0,500.0
2022-12-05,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2022-12-04,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2022-12-02,Camel meat,-,Mandera,Takaba Livestock Market,0.11,45.555,500.0
2022-12-01,Camel meat,-,Mandera,Takaba Livestock Market,0.11,45.555,500.0
2022-11-29,Camel meat,-,Mandera,Elwak Livestock Market,0.12,400.0,500.0
2022-11-29,Camel meat,-,Mandera,Takaba Livestock Market,0.15,40.555,500.0
2022-11-28,Camel meat,-,Mandera,Elwak Livestock Market,0.15,400.0,500.0
2022-11-25,Camel meat,-,Mandera,Elwak Livestock Market,0.15,400.0,500.0
2022-11-25,Camel meat,-,Mandera,Takaba Livestock Market,0.09,46.875,500.0
2022-11-24,Camel meat,-,Mandera,Takaba Livestock Market,0.18,35.644999999999996,500.0
2022-11-23,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2022-11-23,Camel meat,-,Mandera,Takaba Livestock Market,0.315,55.0,500.0
2022-11-22,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2022-11-22,Camel meat,-,Mandera,Takaba Livestock Market,0.1,38.61,500.0
2022-11-21,Camel meat,-,Mandera,Elwak Livestock Market,0.15,400.0,500.0
2022-11-21,Camel meat,-,Mandera,Takaba Livestock Market,0.15,45.0,500.0
2022-11-19,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2022-11-18,Camel meat,-,Mandera,Takaba Livestock Market,0.3,38.57,500.0
2022-11-18,Camel meat,-,Mandera,Elwak Livestock Market,0.15,400.0,500.0
2022-11-17,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2022-11-17,Camel meat,-,Mandera,Takaba Livestock Market,0.35,41.2,500.0
2022-11-16,Camel meat,-,Mandera,Takaba Livestock Market,0.18,36.2,500.0
2022-11-16,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2022-11-15,Camel meat,-,Mandera,Takaba Livestock Market,0.3,67.5,500.0
2022-11-15,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2022-11-14,Camel meat,-,Mandera,Takaba Livestock Market,0.25,47.5,500.0
2022-11-12,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2022-11-11,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2022-11-10,Camel meat,-,Mandera,Elwak Livestock Market,0.1,450.0,500.0
2022-11-10,Camel meat,-,Mandera,Elwak Market,0.1,400.0,500.0
2022-11-10,Camel meat,-,Mandera,Takaba Livestock Market,0.15,48.055,500.0
2022-11-09,Camel meat,-,Mandera,Elwak Livestock Market,0.1,450.0,500.0
2022-11-08,Camel meat,-,Mandera,Takaba Livestock Market,0.315,42.5,500.0
2022-11-07,Camel meat,-,Mandera,Elwak Livestock Market,0.1,450.0,500.0
2022-11-04,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2022-11-04,Camel meat,-,Mandera,Takaba Livestock Market,0.3,35.09,500.0
2022-11-03,Camel meat,-,Mandera,Takaba Livestock Market,0.15,36.2,500.0
2022-11-02,Camel meat,-,Mandera,Elwak Livestock Market,0.12,450.0,500.0
2022-11-01,Camel meat,-,Mandera,Takaba Livestock Market,0.2,60.0,500.0
2022-11-01,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2022-10-31,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2022-10-31,Camel meat,-,Laikipia,Nanyuki Livestock Market,3.2,450.0,500.0
2022-10-31,Camel meat,-,Mandera,Takaba Livestock Market,0.3,62.5,500.0
2022-10-28,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2022-10-28,Camel meat,-,Mandera,Takaba Livestock Market,0.18,44.445,500.0
2022-10-27,Camel meat,-,Mandera,Elwak Livestock Market,0.15,450.0,500.0
2022-10-26,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2022-10-25,Camel meat,-,Laikipia,Nanyuki Livestock Market,3.6,450.0,500.0
2022-10-25,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2022-10-25,Camel meat,-,Mandera,Takaba Livestock Market,0.18,43.7,500.0
2022-10-24,Camel meat,-,Mandera,Takaba Livestock Market,0.32,37.5,500.0
2022-10-24,Camel meat,-,Mandera,Elwak Livestock Market,0.15,400.0,500.0
2022-10-22,Camel meat,-,Mandera,Elwak Livestock Market,0.1,450.0,500.0
2022-10-21,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2022-10-18,Camel meat,-,Mandera,Elwak Livestock Market,0.15,450.0,500.0
2022-10-18,Camel meat,-,Mandera,Takaba Livestock Market,0.3,65.0,500.0
2022-10-17,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2022-10-17,Camel meat,-,Mandera,Takaba Livestock Market,0.2,55.0,500.0
2022-10-14,Camel meat,-,Mandera,Elwak Livestock Market,0.1,450.0,500.0
2022-10-13,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2022-10-13,Camel meat,-,Mandera,Takaba Livestock Market,0.32,32.385000000000005,500.0
2022-10-12,Camel meat,-,Mandera,Elwak Livestock Market,0.1,450.0,500.0
2022-10-12,Camel meat,-,Mandera,Takaba Livestock Market,0.3,37.5,500.0
2022-10-11,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2022-10-07,Camel meat,-,Mandera,Elwak Livestock Market,0.1,450.0,500.0
2022-10-04,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2022-10-02,Camel meat,-,Laikipia,Nanyuki Livestock Market,3.2,450.0,500.0
2022-09-28,Camel meat,-,Mandera,Elwak Livestock Market,0.1,450.0,500.0
2022-09-26,Camel meat,-,Mandera,Elwak Livestock Market,0.1,450.0,500.0
2022-09-24,Camel meat,-,Laikipia,Nanyuki Livestock Market,3.2,450.0,500.0
2022-09-23,Camel meat,-,Mandera,Takaba Livestock Market,0.5,60.0,500.0
2022-09-21,Camel meat,-,Mandera,Takaba Livestock Market,0.5,35.555,500.0
2022-09-20,Camel meat,-,Mandera,Elwak Livestock Market,0.12,450.0,500.0
2022-09-20,Camel meat,-,Mandera,Takaba Livestock Market,0.3,38.055,500.0
2022-09-19,Camel meat,-,Mandera,Elwak Livestock Market,0.15,400.0,500.0
2022-09-18,Camel meat,-,Laikipia,Nanyuki Livestock Market,3.2,400.0,500.0
2022-09-16,Camel meat,-,Mandera,Elwak Livestock Market,0.1,400.0,500.0
2022-09-15,Camel meat,-,Mandera,Elwak Livestock Market,0.15,400.0,500.0
2022-09-14,Camel meat,-,Mandera,Elwak Livestock Market,0.15,400.0,500.0
2022-09-13,Camel meat,-,Mandera,Takaba Livestock Market,0.3,55.0,500.0
2022-09-12,Camel meat,-,Mandera,Elwak Livestock Market,0.15,400.0,500.0
2022-09-12,Camel meat,-,Mandera,Banisa Livestock Market,0.8,400.0,500.0
2022-09-11,Camel meat,-,Mandera,Banisa Livestock Market,1.2,400.0,500.0
2022-09-10,Camel meat,-,Laikipia,Nanyuki Livestock Market,3.2,400.0,500.0
2022-09-10,Camel meat,-,Mandera,Banisa Livestock Market,1.2,400.0,500.0
2022-09-09,Camel meat,-,Mandera,Elwak Livestock Market,0.15,400.0,500.0
2022-09-09,Camel meat,-,Mandera,Takaba Livestock Market,0.3,65.0,500.0
2022-09-08,Camel meat,-,Mandera,Elwak Livestock Market,0.15,400.0,500.0
2022-09-07,Camel meat,-,Mandera,Takaba Livestock Market,0.25,34.125,500.0
2022-09-06,Camel meat,-,Mandera,Elwak Livestock Market,0.2,400.0,500.0
2022-09-06,Camel meat,-,Mandera,Takaba Livestock Market,0.3,33.055,500.0
2022-09-05,Camel meat,-,Mandera,Takaba Livestock Market,0.6,42.5,500.0
2022-09-02,Camel meat,-,Laikipia,Nanyuki Livestock Market,2.8,400.0,500.0
2022-09-02,Camel meat,-,Mandera,Elwak Livestock Market,0.2,400.0,500.0
2022-09-02,Camel meat,-,Mandera,Takaba Livestock Market,0.5,33.61,500.0
2022-09-01,Camel meat,-,Mandera,Elwak Livestock Market,0.2,400.0,500.0
2022-09-01,Camel meat,-,Mandera,Banisa Livestock Market,1.2,400.0,500.0
2022-08-31,Camel meat,-,Mandera,Banisa Livestock Market,0.8,400.0,500.0
2022-08-31,Camel meat,-,Mandera,Takaba Livestock Market,0.7,42.5,500.0
2022-08-26,Camel meat,-,Laikipia,Nanyuki Livestock Market,3.6,400.0,500.0
2022-08-26,Camel meat,-,Mandera,Elwak Livestock Market,0.15,400.0,500.0
2022-08-26,Camel meat,-,Mandera,Takaba Livestock Market,0.3,47.5,500.0
2022-08-25,Camel meat,-,Mandera,Elwak Livestock Market,0.2,400.0,500.0
2022-08-25,Camel meat,-,Mandera,Takaba Livestock Market,0.9,47.5,500.0
2022-08-24,Camel meat,-,Mandera,Takaba Livestock Market,0.25,43.57,500.0
2022-08-24,Camel meat,-,Mandera,Elwak Livestock Market,0.15,400.0,500.0
2022-08-23,Camel meat,-,Mandera,Takaba Livestock Market,0.5,47.5,500.0
2022-08-23,Camel meat,-,Mandera,Elwak Livestock Market,0.2,400.0,500.0
2022-08-21,Camel meat,-,Mandera,Elwak Livestock Market,0.2,400.0,500.0
2022-08-19,Camel meat,-,Mandera,Elwak Livestock Market,0.2,400.0,500.0
2022-08-18,Camel meat,-,Mandera,Elwak Livestock Market,0.2,400.0,500.0
2022-08-18,Camel meat,-,Mandera,Takaba Livestock Market,0.75,38.335,500.0
2022-08-14,Camel meat,-,Mandera,Elwak Livestock Market,0.2,400.0,500.0
2022-08-12,Camel meat,-,Mandera,Elwak Livestock Market,0.2,400.0,500.0
2022-08-05,Camel meat,-,Mandera,Takaba Livestock Market,0.75,75.0,500.0
2022-08-04,Camel meat,-,Laikipia,Nanyuki Livestock Market,1.2,450.0,500.0
