date,commodity,classification,county,market,volume_supplied_tonnes,wholesale_price_ksh,retail_price_ksh
2024-09-13,Cattle,Ayrshire,Kakamega,Malimili Livestock Market,0.001,60000.0,75000.0
2024-09-13,Cattle,Ayrshire,Kakamega,Malimili Livestock Market,0.018,30000.0,75000.0
2024-09-13,Cattle,Ayrshire,Kakamega,Malimili Livestock Market,0.012,40000.0,75000.0
2024-09-13,Cattle,Ayrshire,Kakamega,Malimili Livestock Market,0.006,45000.0,75000.0
2024-09-13,Cattle,Ayrshire,Kakamega,Malimili Livestock Market,0.014,60000.0,75000.0
2024-09-13,Cattle,Ayrshire,Kakamega,Malimili Livestock Market,0.003,65000.0,75000.0
2024-09-13,Cattle,Freasian,Muranga,Kirwara Market,0.008,18000.0,75000.0
2024-09-12,Cattle,Mixed,Kakamega,Lubao Livestock Market,0.15,55000.0,75000.0
2024-09-12,Cattle,Ayrshire,Kakamega,Kipkaren,0.02,50000.0,75000.0
2024-09-12,Cattle,Zebu,Kakamega,Kipkaren,0.03,45000.0,75000.0
2024-09-12,Cattle,Sahiwal,Migori,Mabera,0.03,25000.0,75000.0
2024-09-12,Cattle,Sahiwal,Migori,Mabera,0.05,60000.0,75000.0
2024-09-12,Cattle,Sahiwal,Migori,Mabera,0.02,70000.0,75000.0
2024-09-12,Cattle,Mixed,Migori,Mabera,0.15,55000.0,75000.0
2024-09-12,Cattle,Mixed,Migori,Mabera,0.1,60000.0,75000.0
2024-09-12,Cattle,Mixed,Migori,Mabera,0.05,70000.0,75000.0
2024-09-12,Cattle,Zebu,Migori,Mabera,0.15,60000.0,75000.0
2024-09-12,Cattle,Zebu,Migori,Mabera,0.07,65000.0,75000.0
2024-09-12,Cattle,Zebu,Migori,Mabera,0.03,75000.0,75000.0
2024-09-12,Cattle,Mixed,Bungoma,Kimilili town,0.046,18000.0,75000.0
2024-09-12,Cattle,Mixed,Bungoma,Kimilili town,0.117,28000.0,75000.0
2024-09-12,Cattle,Mixed,Bungoma,Kimilili town,0.168,52000.0,75000.0
2024-09-12,Cattle,Mixed,Bungoma,Kimilili town,0.164,19000.0,75000.0
2024-09-12,Cattle,Mixed,Bungoma,Kimilili town,0.113,35000.0,75000.0
2024-09-12,Cattle,Mixed,Bungoma,Kimilili town,0.08,57000.0,75000.0
2024-09-11,Cattle,Guernsey ,Kakamega,Makunga Market,0.002,52000.0,75000.0
2024-09-11,Cattle,Zebu,Kakamega,Makunga Market,0.041,21000.0,75000.0
2024-09-11,Cattle,Zebu,Kakamega,Makunga Market,0.034,31000.0,75000.0
2024-09-11,Cattle,Zebu,Kakamega,Makunga Market,0.027,32500.0,75000.0
2024-09-11,Cattle,Zebu,Kakamega,Makunga Market,0.017,43000.0,75000.0
2024-09-11,Cattle,Zebu,Kakamega,Makunga Market,0.027,26000.0,75000.0
2024-09-11,Cattle,Zebu,Kakamega,Makunga Market,0.017,12500.0,75000.0
2024-09-11,Cattle,Guernsey ,Kakamega,Makunga Market,0.002,44000.0,75000.0
2024-09-11,Cattle,Ayrshire,Kakamega,Makunga Market,0.004,43000.0,75000.0
2024-09-11,Cattle,Zebu,Kilifi,Bamba Livestock,0.07,45000.0,75000.0
2024-09-11,Cattle,Somali spotted,Kilifi,Bamba Livestock,0.1,37000.0,75000.0
2024-09-11,Cattle,Other,Kilifi,Bamba Livestock,0.1,25000.0,75000.0
2024-09-11,Cattle,Other,Kilifi,Bamba Livestock,0.1,30000.0,75000.0
2024-09-11,Cattle,Mixed,Kilifi,Bamba Livestock,0.1,30000.0,75000.0
2024-09-11,Cattle,Boran,Kilifi,Bamba Livestock,0.1,35000.0,75000.0
2024-09-10,Cattle,Regular,Migori,Awendo,0.002,28500.0,75000.0
2024-09-10,Cattle,Regular,Migori,Awendo,0.006,65000.0,75000.0
2024-09-10,Cattle,Regular,Migori,Awendo,0.0215,75000.0,75000.0
2024-09-10,Cattle,Regular,Migori,Awendo,0.0215,25000.0,75000.0
2024-09-10,Cattle,Regular,Migori,Awendo,0.03,32500.0,75000.0
2024-09-10,Cattle,Zebu,Kisumu,Ahero,0.038,15000.0,75000.0
2024-09-10,Cattle,Mixed,Makueni,Kathonzweni,0.05,32000.0,75000.0
2024-09-10,Cattle,Mixed,Makueni,Kathonzweni,0.08,45000.0,75000.0
2024-09-10,Cattle,Mixed,Makueni,Kathonzweni,0.104,70000.0,75000.0
2024-09-10,Cattle,Zebu,Vihiga,Cheptulu,0.047,34000.0,75000.0
2024-09-10,Cattle,Zebu,Vihiga,Cheptulu,0.039,43000.0,75000.0
2024-09-10,Cattle,Mixed,Vihiga,Cheptulu,0.04,36000.0,75000.0
2024-09-10,Cattle,Mixed,Vihiga,Cheptulu,0.031,49000.0,75000.0
2024-09-10,Cattle,Boran,Meru,Ngundune,0.05,50000.0,75000.0
2024-09-10,Cattle,Freasian,Bomet,Kapkwen,0.09,70000.0,75000.0
2024-09-10,Cattle,Freasian,Bomet,Kapkwen,0.1,75000.0,75000.0
2024-09-10,Cattle,Ayrshire,Bomet,Kapkwen,0.09,65000.0,75000.0
2024-09-10,Cattle,Ayrshire,Bomet,Kapkwen,0.1,70000.0,75000.0
2024-09-09,Cattle,Sahiwal,Migori,Kababu,0.066,35000.0,75000.0
2024-09-09,Cattle,Sahiwal,Migori,Kababu,0.057,7500.0,75000.0
2024-09-09,Cattle,Freasian,Kirinyaga,Kutus,0.004,36000.0,75000.0
2024-09-08,Cattle,Mixed,Migori,Mabera,0.15,50000.0,75000.0
2024-09-08,Cattle,Mixed,Migori,Mabera,0.1,60000.0,75000.0
2024-09-08,Cattle,Mixed,Migori,Mabera,0.1,70000.0,75000.0
2024-09-08,Cattle,Zebu,Migori,Mabera,0.1,45000.0,75000.0
2024-09-08,Cattle,Zebu,Migori,Mabera,0.05,50000.0,75000.0
2024-09-08,Cattle,Zebu,Migori,Mabera,0.05,55000.0,75000.0
2024-09-08,Cattle,Zebu,Migori,Mabera,0.02,60000.0,75000.0
2024-09-08,Cattle,Zebu,Migori,Mabera,0.1,55000.0,75000.0
2024-09-08,Cattle,Zebu,Migori,Mabera,0.1,65000.0,75000.0
2024-09-08,Cattle,Zebu,Migori,Mabera,0.05,75000.0,75000.0
2024-09-07,Cattle,Mixed,Trans-Nzoia,Sikhendu,0.003,16000.0,75000.0
2024-09-07,Cattle,Mixed,Trans-Nzoia,Sikhendu,0.013,28500.0,75000.0
2024-09-07,Cattle,Mixed,Trans-Nzoia,Sikhendu,0.006,30000.0,75000.0
2024-09-07,Cattle,Mixed,Nyamira,Keroka,0.15,35000.0,75000.0
2024-09-07,Cattle,Regular,Siaya,Akala,0.056,15000.0,75000.0
2024-09-07,Cattle,Regular,Siaya,Akala,0.034,35000.0,75000.0
2024-09-07,Cattle,Regular,Siaya,Akala,0.045,45000.0,75000.0
2024-09-07,Cattle,Regular,Embu,Makutano Embu,0.1,40000.0,75000.0
2024-09-06,Cattle,Mixed,Kakamega,Malimili Livestock Market,0.018,23000.0,75000.0
2024-09-06,Cattle,Mixed,Kakamega,Malimili Livestock Market,0.015,35000.0,75000.0
2024-09-06,Cattle,Mixed,Kakamega,Malimili Livestock Market,0.009,50000.0,75000.0
2024-09-06,Cattle,Ayrshire,Kakamega,Malimili Livestock Market,0.016,25000.0,75000.0
2024-09-06,Cattle,Ayrshire,Kakamega,Malimili Livestock Market,0.002,45000.0,75000.0
2024-09-06,Cattle,Ayrshire,Kakamega,Malimili Livestock Market,0.018,58000.0,75000.0
2024-09-06,Cattle,Ayrshire,Kakamega,Malimili Livestock Market,0.005,63000.0,75000.0
2024-09-06,Cattle,Mixed,Kakamega,Malimili Livestock Market,0.013,23000.0,75000.0
2024-09-06,Cattle,Mixed,Kakamega,Malimili Livestock Market,0.017,38000.0,75000.0
2024-09-06,Cattle,Mixed,Kakamega,Malimili Livestock Market,0.008,55000.0,75000.0
2024-09-06,Cattle,Ayrshire,Kakamega,Malimili Livestock Market,0.01,25000.0,75000.0
2024-09-06,Cattle,Ayrshire,Kakamega,Malimili Livestock Market,0.011,40000.0,75000.0
2024-09-06,Cattle,Ayrshire,Kakamega,Malimili Livestock Market,0.004,43000.0,75000.0
2024-09-06,Cattle,Ayrshire,Kakamega,Malimili Livestock Market,0.013,65000.0,75000.0
2024-09-06,Cattle,Ayrshire,Kakamega,Malimili Livestock Market,0.002,67000.0,75000.0
2024-09-06,Cattle,Freasian,Muranga,Kirwara Market,0.005,18000.0,75000.0
2024-09-05,Cattle,Zebu,Siaya,Aram,0.018,20000.0,75000.0
2024-09-05,Cattle,Zebu,Siaya,Aram,0.035,25000.0,75000.0
2024-09-05,Cattle,Zebu,Siaya,Aram,0.025,30000.0,75000.0
2024-09-05,Cattle,Zebu,Siaya,Aram,0.015,35000.0,75000.0
2024-09-05,Cattle,Zebu,Siaya,Aram,0.008,40000.0,75000.0
2024-09-05,Cattle,Zebu,Siaya,Aram,0.03,20000.0,75000.0
2024-09-05,Cattle,Zebu,Siaya,Aram,0.02,25000.0,75000.0
2024-09-05,Cattle,Zebu,Siaya,Aram,0.025,35000.0,75000.0
2024-09-05,Cattle,Zebu,Siaya,Aram,0.02,40000.0,75000.0
2024-09-05,Cattle,Zebu,Siaya,Aram,0.015,45000.0,75000.0
2024-09-05,Cattle,Zebu,Siaya,Aram,0.01,50000.0,75000.0
2024-09-05,Cattle,Boran,Meru,Ngundune,0.05,35000.0,75000.0
2024-09-05,Cattle,Regular,Meru,Ngundune,0.03,75000.0,75000.0
2024-09-05,Cattle,Mixed,Bungoma,Kimilili town,0.026,20000.0,75000.0
2024-09-05,Cattle,Mixed,Bungoma,Kimilili town,0.045,43000.0,75000.0
2024-09-05,Cattle,Mixed,Bungoma,Kimilili town,0.06,60000.0,75000.0
2024-09-05,Cattle,Mixed,Bungoma,Kimilili town,0.021,18000.0,75000.0
2024-09-05,Cattle,Mixed,Bungoma,Kimilili town,0.1,37000.0,75000.0
2024-09-05,Cattle,Mixed,Bungoma,Kimilili town,0.056,63000.0,75000.0
2024-09-05,Cattle,Ayrshire,Kakamega,Kipkaren,0.035,25000.0,75000.0
2024-09-05,Cattle,Freasian,Kakamega,Kipkaren,0.02,32000.0,75000.0
2024-09-05,Cattle,Freasian,Kakamega,Kipkaren,0.02,50000.0,75000.0
2024-09-05,Cattle,Ayrshire,Kakamega,Kipkaren,0.015,45000.0,75000.0
2024-09-05,Cattle,Ayrshire,Kakamega,Kipkaren,0.036,50000.0,75000.0
2024-09-05,Cattle,Ayrshire,Kakamega,Kipkaren,0.03,45000.0,75000.0
2024-09-05,Cattle,Mixed,Migori,Mabera,0.1,25000.0,75000.0
2024-09-05,Cattle,Mixed,Migori,Mabera,0.1,30000.0,75000.0
2024-09-05,Cattle,Mixed,Migori,Mabera,0.05,35000.0,75000.0
2024-09-05,Cattle,Mixed,Migori,Mabera,0.03,40000.0,75000.0
2024-09-05,Cattle,Zebu,Migori,Mabera,0.1,20000.0,75000.0
2024-09-05,Cattle,Zebu,Migori,Mabera,0.1,25000.0,75000.0
2024-09-05,Cattle,Zebu,Migori,Mabera,0.05,30000.0,75000.0
2024-09-05,Cattle,Zebu,Migori,Mabera,0.05,35000.0,75000.0
2024-09-05,Cattle,Mixed,Migori,Mabera,0.1,60000.0,75000.0
2024-09-05,Cattle,Mixed,Migori,Mabera,0.1,65000.0,75000.0
2024-09-05,Cattle,Mixed,Migori,Mabera,0.05,70000.0,75000.0
2024-09-05,Cattle,Mixed,Migori,Mabera,0.1,75000.0,75000.0
2024-09-05,Cattle,Zebu,Migori,Mabera,0.1,55000.0,75000.0
2024-09-05,Cattle,Zebu,Migori,Mabera,0.1,60000.0,75000.0
2024-09-05,Cattle,Zebu,Migori,Mabera,0.05,65000.0,75000.0
2024-09-05,Cattle,Zebu,Migori,Mabera,0.05,70000.0,75000.0
2024-09-04,Cattle,Zebu,Kitui,Mwingi Town,0.06,45000.0,75000.0
2024-09-04,Cattle,Zebu,Kitui,Mwingi Town,0.05,60000.0,75000.0
2024-09-04,Cattle,Zebu,Kitui,Mwingi Town,0.05,70000.0,75000.0
2024-09-04,Cattle,Zebu,Kakamega,Makunga Market,0.037,24000.0,75000.0
2024-09-04,Cattle,Zebu,Kakamega,Makunga Market,0.031,24000.0,75000.0
2024-09-04,Cattle,Zebu,Kakamega,Makunga Market,0.027,28000.0,75000.0
2024-09-04,Cattle,Zebu,Kakamega,Makunga Market,0.041,34000.0,75000.0
2024-09-04,Cattle,Zebu,Kakamega,Makunga Market,0.041,41000.0,75000.0
2024-09-04,Cattle,Zebu,Kakamega,Makunga Market,0.021,45000.0,75000.0
2024-09-04,Cattle,Freasian,Kakamega,Makunga Market,0.002,48000.0,75000.0
2024-09-04,Cattle,Ayrshire,Kakamega,Makunga Market,0.003,44000.0,75000.0
2024-09-04,Cattle,Ayrshire,Kakamega,Makunga Market,0.004,32000.0,75000.0
2024-09-04,Cattle,Ayrshire,Kakamega,Makunga Market,0.009,26000.0,75000.0
2024-09-03,Cattle,Zebu,Vihiga,Cheptulu,0.066,34000.0,75000.0
2024-09-03,Cattle,Zebu,Vihiga,Cheptulu,0.043,47000.0,75000.0
2024-09-03,Cattle,Mixed,Vihiga,Cheptulu,0.055,37000.0,75000.0
2024-09-03,Cattle,Mixed,Vihiga,Cheptulu,0.037,50000.0,75000.0
2024-09-03,Cattle,Ayrshire,Nandi,Kabiyet Market,0.013,38000.0,75000.0
2024-09-03,Cattle,Freasian,Nandi,Kabiyet Market,0.015,40000.0,75000.0
2024-09-02,Cattle,Zebu,Kisumu,Ahero,0.04,15000.0,75000.0
2024-09-02,Cattle,Zebu,Kwale,Mwangulu,0.055,30000.0,75000.0
2024-09-02,Cattle,Zebu,Kwale,Mwangulu,0.105,35000.0,75000.0
2024-09-02,Cattle,Sahiwal,Kwale,Mwangulu,0.026,42000.0,75000.0
2024-09-02,Cattle,Sahiwal,Kwale,Mwangulu,0.046,75000.0,75000.0
2024-09-02,Cattle,Mixed,Kwale,Mwangulu,0.045,35000.0,75000.0
2024-09-02,Cattle,Boran,Kwale,Mwangulu,0.019,60000.0,75000.0
2024-09-02,Cattle,Boran,Kwale,Mwangulu,0.025,75000.0,75000.0
2024-09-02,Cattle,Mixed,Kirinyaga,Kutus,0.007,30000.0,75000.0
2024-09-02,Cattle,Mixed,Kirinyaga,Kutus,0.005,70000.0,75000.0
2024-09-01,Cattle,Mixed,Migori,Mabera,0.1,55000.0,75000.0
2024-09-01,Cattle,Mixed,Migori,Mabera,0.05,60000.0,75000.0
2024-09-01,Cattle,Mixed,Migori,Mabera,0.05,70000.0,75000.0
2024-09-01,Cattle,Zebu,Migori,Mabera,0.1,25000.0,75000.0
2024-09-01,Cattle,Zebu,Migori,Mabera,0.1,30000.0,75000.0
2024-09-01,Cattle,Zebu,Migori,Mabera,0.1,3500.0,75000.0
2024-09-01,Cattle,Zebu,Migori,Mabera,0.05,40000.0,75000.0
2024-09-01,Cattle,Zebu,Migori,Mabera,0.05,45000.0,75000.0
2024-09-01,Cattle,Zebu,Migori,Mabera,0.05,50000.0,75000.0
2024-09-01,Cattle,Zebu,Migori,Mabera,0.02,60000.0,75000.0
2024-09-01,Cattle,Zebu,Migori,Mabera,0.15,50000.0,75000.0
2024-09-01,Cattle,Zebu,Migori,Mabera,0.1,60000.0,75000.0
2024-09-01,Cattle,Zebu,Migori,Mabera,0.05,65000.0,75000.0
2024-09-01,Cattle,Zebu,Migori,Mabera,0.05,75000.0,75000.0
2024-08-31,Cattle,Regular,Siaya,Akala,0.08,15000.0,75000.0
2024-08-31,Cattle,Regular,Siaya,Akala,0.032,35000.0,75000.0
2024-08-31,Cattle,Regular,Siaya,Akala,0.045,45000.0,75000.0
2024-08-31,Cattle,Regular,Siaya,Akala,0.045,35000.0,75000.0
2024-08-31,Cattle,Mixed,Trans-Nzoia,Sikhendu,0.007,31000.0,75000.0
2024-08-31,Cattle,Ayrshire,Trans-Nzoia,Sikhendu,0.003,42000.0,75000.0
2024-08-31,Cattle,Zebu,Trans-Nzoia,Sikhendu,0.001,60000.0,75000.0
2024-08-31,Cattle,Mixed,Embu,Makutano Embu,0.025,70000.0,75000.0
2024-08-31,Cattle,Mixed,Embu,Makutano Embu,0.19,20000.0,75000.0
2024-08-30,Cattle,Ayrshire,Kakamega,Malimili Livestock Market,0.016,40000.0,75000.0
2024-08-30,Cattle,Ayrshire,Kakamega,Malimili Livestock Market,0.018,27000.0,75000.0
2024-08-30,Cattle,Ayrshire,Kakamega,Malimili Livestock Market,0.006,40000.0,75000.0
2024-08-30,Cattle,Ayrshire,Kakamega,Malimili Livestock Market,0.005,60000.0,75000.0
2024-08-30,Cattle,Ayrshire,Kakamega,Malimili Livestock Market,0.015,25000.0,75000.0
2024-08-30,Cattle,Ayrshire,Kakamega,Malimili Livestock Market,0.015,38000.0,75000.0
2024-08-30,Cattle,Ayrshire,Kakamega,Malimili Livestock Market,0.007,40000.0,75000.0
2024-08-30,Cattle,Ayrshire,Kakamega,Malimili Livestock Market,0.01,58000.0,75000.0
2024-08-30,Cattle,Ayrshire,Kakamega,Malimili Livestock Market,0.007,65000.0,75000.0
2024-08-30,Cattle,Mixed,Kakamega,Malimili Livestock Market,0.002,38000.0,75000.0
2024-08-30,Cattle,Mixed,Kakamega,Malimili Livestock Market,0.007,40000.0,75000.0
2024-08-30,Cattle,Mixed,Kakamega,Malimili Livestock Market,0.012,45000.0,75000.0
2024-08-30,Cattle,Mixed,Kakamega,Malimili Livestock Market,0.025,30000.0,75000.0
2024-08-30,Cattle,Mixed,Kakamega,Malimili Livestock Market,0.013,20000.0,75000.0
2024-08-30,Cattle,Mixed,Kakamega,Malimili Livestock Market,0.017,48000.0,75000.0
2024-08-30,Cattle,Mixed,Kakamega,Malimili Livestock Market,0.001,55000.0,75000.0
2024-08-30,Cattle,Freasian,Muranga,Kirwara Market,0.014,22000.0,75000.0
2024-08-29,Cattle,Zebu,Siaya,Aram,0.012,15000.0,75000.0
2024-08-29,Cattle,Zebu,Siaya,Aram,0.015,20000.0,75000.0
2024-08-29,Cattle,Zebu,Siaya,Aram,0.015,25000.0,75000.0
2024-08-29,Cattle,Zebu,Siaya,Aram,0.012,30000.0,75000.0
2024-08-29,Cattle,Zebu,Siaya,Aram,0.01,30000.0,75000.0
2024-08-29,Cattle,Zebu,Siaya,Aram,0.005,35000.0,75000.0
2024-08-29,Cattle,Zebu,Siaya,Aram,0.005,40000.0,75000.0
2024-08-29,Cattle,Zebu,Siaya,Aram,0.025,20000.0,75000.0
2024-08-29,Cattle,Regular,Siaya,Aram,0.02,25000.0,75000.0
2024-08-29,Cattle,Zebu,Siaya,Aram,0.02,30000.0,75000.0
2024-08-29,Cattle,Zebu,Siaya,Aram,0.015,35000.0,75000.0
2024-08-29,Cattle,Zebu,Siaya,Aram,0.008,40000.0,75000.0
2024-08-29,Cattle,Zebu,Siaya,Aram,0.006,45000.0,75000.0
2024-08-29,Cattle,Mixed,Kirinyaga,Kutus,0.006,65000.0,75000.0
2024-08-29,Cattle,Mixed,Kirinyaga,Kutus,0.008,70000.0,75000.0
2024-08-29,Cattle,Mixed,Migori,Mabera,0.1,50000.0,75000.0
2024-08-29,Cattle,Mixed,Migori,Mabera,0.1,60000.0,75000.0
2024-08-29,Cattle,Mixed,Migori,Mabera,0.05,70000.0,75000.0
2024-08-29,Cattle,Zebu,Migori,Mabera,0.15,50000.0,75000.0
2024-08-29,Cattle,Zebu,Migori,Mabera,0.1,60000.0,75000.0
2024-08-29,Cattle,Zebu,Migori,Mabera,0.05,65000.0,75000.0
2024-08-29,Cattle,Zebu,Migori,Mabera,0.05,75000.0,75000.0
2024-08-29,Cattle,Ayrshire,Kakamega,Kipkaren,0.03,42000.0,75000.0
2024-08-29,Cattle,Ayrshire,Kakamega,Kipkaren,0.02,60000.0,75000.0
2024-08-29,Cattle,Zebu,Kakamega,Kipkaren,0.025,45000.0,75000.0
2024-08-29,Cattle,Zebu,Kakamega,Kipkaren,0.025,32000.0,75000.0
2024-08-29,Cattle,Zebu,Kakamega,Kipkaren,0.03,45000.0,75000.0
2024-08-28,Cattle,Ayrshire,Kakamega,Makunga Market,0.002,24500.0,75000.0
2024-08-28,Cattle,Guernsey ,Kakamega,Makunga Market,0.002,39500.0,75000.0
2024-08-28,Cattle,Ayrshire,Kakamega,Makunga Market,0.003,27600.0,75000.0
2024-08-28,Cattle,Regular,Kakamega,Makunga Market,0.026,17000.0,75000.0
2024-08-28,Cattle,Regular,Kakamega,Makunga Market,0.024,16000.0,75000.0
2024-08-28,Cattle,Regular,Kakamega,Makunga Market,0.034,31000.0,75000.0
2024-08-28,Cattle,Zebu,Kakamega,Makunga Market,0.018,29000.0,75000.0
2024-08-28,Cattle,Zebu,Kakamega,Makunga Market,0.034,38000.0,75000.0
2024-08-28,Cattle,Zebu,Kakamega,Makunga Market,0.026,43000.0,75000.0
2024-08-28,Cattle,Zebu,Kilifi,Bamba Livestock,0.1,50000.0,75000.0
2024-08-28,Cattle,Somali spotted,Kilifi,Bamba Livestock,0.15,40000.0,75000.0
2024-08-28,Cattle,Other,Kilifi,Bamba Livestock,0.1,30000.0,75000.0
2024-08-28,Cattle,Other,Kilifi,Bamba Livestock,0.15,33000.0,75000.0
2024-08-28,Cattle,Boran,Kilifi,Bamba Livestock,0.15,35000.0,75000.0
2024-08-27,Cattle,Mixed,Kitui,Kisasi,0.1225,60000.0,75000.0
2024-08-27,Cattle,Zebu,Vihiga,Cheptulu,0.055,34000.0,75000.0
2024-08-27,Cattle,Zebu,Vihiga,Cheptulu,0.041,42000.0,75000.0
2024-08-27,Cattle,Mixed,Vihiga,Cheptulu,0.042,36000.0,75000.0
2024-08-27,Cattle,Mixed,Vihiga,Cheptulu,0.036,50000.0,75000.0
2024-08-27,Cattle,Mixed,Makueni,Kathonzweni,0.068,25000.0,75000.0
2024-08-27,Cattle,Mixed,Makueni,Kathonzweni,0.13,42000.0,75000.0
2024-08-27,Cattle,Mixed,Makueni,Kathonzweni,0.162,40000.0,75000.0
2024-08-27,Cattle,Mixed,Makueni,Kathonzweni,0.12,75000.0,75000.0
2024-08-27,Cattle,Regular,Meru,Ngundune,0.03,35000.0,75000.0
2024-08-27,Cattle,Other,Meru,Ngundune,0.025,35000.0,75000.0
2024-08-27,Cattle,Boran,Meru,Ngundune,0.045,70000.0,75000.0
2024-08-27,Cattle,Boran,Meru,Ngundune,0.056,75000.0,75000.0
2024-08-26,Cattle,Zebu,Siaya,Aram,0.005,15000.0,75000.0
2024-08-26,Cattle,Zebu,Siaya,Aram,0.019,20000.0,75000.0
2024-08-26,Cattle,Zebu,Siaya,Aram,0.028,25000.0,75000.0
2024-08-26,Cattle,Zebu,Siaya,Aram,0.015,30000.0,75000.0
2024-08-26,Cattle,Zebu,Siaya,Aram,0.008,35000.0,75000.0
2024-08-26,Cattle,Zebu,Siaya,Aram,0.027,20000.0,75000.0
2024-08-26,Cattle,Zebu,Siaya,Aram,0.015,25000.0,75000.0
2024-08-26,Cattle,Zebu,Siaya,Aram,0.025,30000.0,75000.0
2024-08-26,Cattle,Zebu,Siaya,Aram,0.02,35000.0,75000.0
2024-08-26,Cattle,Zebu,Siaya,Aram,0.01,40000.0,75000.0
